id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
649023,https://www.airbnb.com/rooms/649023,20240926145735,2024-09-26,city scrape,Artistic studio in Geneva Old Town,A cosy studio featuring a comfortable double bed and all the commodities. Right in the heart of Geneva Old Town - next to St. Pierre Cathedral! Come and spend a few days in Geneva like a local.,"Old Town is like a museum but people live here and it is not only a place for tourists. That's what makes Geneva Old Town so unique! You will walk the streets that famous writers, artists and scientists used to walk. Borges, Rousseau, Voltaire, Calvin, George Eliot and many many others could be your neighbours some other time in the past.",https://a0.muscache.com/pictures/fd80075d-ff34-4c6d-872f-08e3a0202574.jpg,2375758,https://www.airbnb.com/users/show/2375758,Eliora Elena,2012-05-15,"Geneva, Switzerland","Hello and thank you for dropping by my profile. I am an Israeli citizen and currently reside in Geneva, Switzerland. I work as a researcher at the University studying embryo development. I have travelled a lot, mostly in Europe. I lived in Germany for many years and also for a short time in Spain, France and England. I am very comfortable sharing apartments, having guest and accommodating different cultures, mentalities and nationalities. I am passionate about music, art, theater and anything that has to do with human creativity. I am looking forward to welcome you at my home or visit yours one day. Please, feel free to message me for any enquiries you might have. Yours Eliora",within an hour,100%,97%,t,https://a0.muscache.com/im/users/2375758/profile_pic/1337712692/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/2375758/profile_pic/1337712692/original.jpg?aki_policy=profile_x_medium,,1,2,"['email', 'phone', 'work_email']",t,t,"Geneva, Switzerland",Commune de Genève,,46.20175,6.14852,Entire rental unit,Entire home/apt,2,1.0,1 bath,1,1,"[""Kitchen"", ""Lockbox"", ""Refrigerator"", ""Essentials"", ""Cooking basics"", ""Dishes and silverware"", ""Heating"", ""Coffee maker"", ""Self check-in"", ""Hot tub"", ""Hangers"", ""Hot water"", ""Elevator"", ""Wifi"", ""Shampoo""]",$104.00,1,21,1,1,1125,1125,1.0,1125.0,,t,25,50,80,170,2024-09-26,150,33,2,2012-09-30,2024-09-11,4.91,4.95,4.91,4.97,4.97,4.99,4.84,,f,1,1,0,0,1.03
664917,https://www.airbnb.com/rooms/664917,20240926145735,2024-09-26,city scrape,"Centre, elegant and quiet (long stay possible)","Enjoy Geneva in an elegant and fully renovated studio with a great balcony (panoramic view) in a very good standing building. <br /><br />Few minutes walking  from Geneva's center, lake, UN, and WHO in a quite, green and safe area very well connected (many bus lines , the Central railway station is less than 15 min. walking distance). <br /><br />Elegant and new fournitures.<br /><br />For your comfort, I have equipped the studio with Wifi high speed), Smart TV, washing machine and dryer machine , dish washer, micro waves….","The building is located in a very safe, quite and green area. Few minutes walking to the centre.<br /><br />Near the studio you will find many restaurants, two bakeries, a post office, a grocery, a pharmacy, a gym center. A huge shopping center is located  less than 2 minutes walking distance from the studio.",https://a0.muscache.com/pictures/10024367/683d0c57_original.jpg,3359333,https://www.airbnb.com/users/show/3359333,Jean-Luc,2012-08-24,"Geneva, Switzerland","Je me réjouis de vous accueillir à Genève dans l'un de mes deux listings. Contactez-moi en cas de questions.A très bientôt
Don't hesitate to contact me for more details. See you soon",within an hour,100%,100%,f,https://a0.muscache.com/im/users/3359333/profile_pic/1346754192/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/3359333/profile_pic/1346754192/original.jpg?aki_policy=profile_x_medium,,4,4,"['email', 'phone']",t,t,"Geneva, Switzerland",Commune de Genève,,46.20542,6.12802,Entire rental unit,Entire home/apt,2,1.0,1 bath,1,2,"[""Kitchen"", ""Room-darkening shades"", ""44 inch HDTV with Amazon Prime Video, Apple TV, Disney+, Netflix, Roku"", ""Refrigerator"", ""Bathtub"", ""Clothing storage: walk-in closet, closet, wardrobe, and dresser"", ""Hair dryer"", ""Dishes and silverware"", ""Baking sheet"", ""Hot water kettle"", ""Private patio or balcony"", ""Hangers"", ""Smoke alarm"", ""Elevator"", ""Shower gel"", ""Cleaning products"", ""Luggage dropoff allowed"", ""City skyline view"", ""Shampoo"", ""Coffee maker"", ""Oven"", ""Iron"", ""Freezer"", ""Host greets you"", ""Cooking basics"", ""Heating"", ""Coffee"", ""Wine glasses"", ""Pets allowed"", ""Hot water"", ""Wifi"", ""Bio Balance body soap"", ""Portable fans"", ""Autre stainless steel electric stove"", ""Drying rack for clothing"", ""Dining table"", ""Microwave"", ""Free washer \u2013 In unit"", ""Dishwasher"", ""Paid parking off premises"", ""Essentials"", ""Long term stays allowed"", ""Free dryer \u2013 In unit"", ""Bed linens"", ""Free street parking"", ""Extra pillows and blankets""]",$105.00,24,730,24,24,1125,1125,24.0,1125.0,,t,20,46,76,76,2024-09-26,47,2,1,2012-10-18,2024-08-30,4.89,4.89,4.93,4.96,4.98,4.8,4.76,,f,4,4,0,0,0.32
693976,https://www.airbnb.com/rooms/693976,20240926145735,2024-09-26,previous scrape,Suite overlooking Geneva & Mt Blanc,"Because of its location and in order to help with the war issue, the place is available on a priority basis to UN members or people working with / for a UN office, WHO, etc<br /><br />!! ONLY 1 SMALL OR MEDIUM SIZE LUGGAGE <br /><br />RARE in Geneva : very pleasant and fully equipped independent place (equivalent in size to a junior suite) in the heart of downtown, next to the UN buildings with wonderful views on the city, its famous water fountain and the Mont-Blanc mountain.",Vermont area,https://a0.muscache.com/pictures/9744862/b3044dfa_original.jpg,3550575,https://www.airbnb.com/users/show/3550575,Ramon,2012-09-12,Switzerland,"Hello to everyone ! 

The best and shortest way to describe myself is to say that I like traveling around a lot and hosting other travelers in Switzerland. This does imply different costs and time but I decided to give it a try for a while. I hope you'll enjoy your stay in this country. 

Best wishes to all of you,

Ramon",N/A,N/A,N/A,f,https://a0.muscache.com/im/users/3550575/profile_pic/1367584006/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/3550575/profile_pic/1367584006/original.jpg?aki_policy=profile_x_medium,,1,3,"['email', 'phone']",t,f,"Geneva, Switzerland",Commune de Genève,,46.21716,6.13978,Entire rental unit,Entire home/apt,1,,1 bath,2,,"[""Kitchen"", ""Room-darkening shades"", ""48 inch HDTV with standard cable"", ""Refrigerator"", ""Bathtub"", ""Dishes and silverware"", ""Hair dryer"", ""Private patio or balcony"", ""Hot water kettle"", ""Hangers"", ""Smoke alarm"", ""Clothing storage: walk-in closet"", ""Elevator"", ""Coffee maker: Nespresso"", ""AC - split type ductless system"", ""Shower gel"", ""Cleaning products"", ""Central heating"", ""Hot tub"", ""Free street parking"", ""Lake view"", ""Shampoo"", ""City skyline view"", ""Park view"", ""Bosch electric stove"", ""Different kind to choose from / high quality products only body soap"", ""Iron"", ""Toaster"", ""Mountain view"", ""Host greets you"", ""Cooking basics"", ""Coffee"", ""Wine glasses"", ""Mosquito net"", ""Single level home"", ""Hot water"", ""Wifi"", ""Portable fans"", ""Dedicated workspace"", ""Dining table"", ""Microwave"", ""Free washer \u2013 In unit"", ""Paid parking off premises"", ""Essentials"", ""Outdoor furniture"", ""Bed linens"", ""Carbon monoxide alarm"", ""Extra pillows and blankets""]",,2,5,2,2,5,5,2.0,5.0,,,0,0,0,0,2024-09-26,51,0,0,2012-09-28,2017-02-09,4.9,4.76,4.94,4.88,4.98,4.78,4.8,,f,1,1,0,0,0.35
699903,https://www.airbnb.com/rooms/699903,20240926145735,2024-09-26,previous scrape,"Elegant studio, direct bus UN, WIPO, WHO, ILO, WTO",,Very calm and safe neighborhood. Near everything but at the same time you will enjoy a quiet place.,https://a0.muscache.com/pictures/294a0da1-e578-409a-997a-b1bfafafe7de.jpg,3359333,https://www.airbnb.com/users/show/3359333,Jean-Luc,2012-08-24,"Geneva, Switzerland","Je me réjouis de vous accueillir à Genève dans l'un de mes deux listings. Contactez-moi en cas de questions.A très bientôt
Don't hesitate to contact me for more details. See you soon",within an hour,100%,100%,f,https://a0.muscache.com/im/users/3359333/profile_pic/1346754192/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/3359333/profile_pic/1346754192/original.jpg?aki_policy=profile_x_medium,,4,4,"['email', 'phone']",t,t,"Geneva, Switzerland",Commune de Genève,,46.2067,6.12949,Entire rental unit,Entire home/apt,2,,1 bath,1,,"[""Kitchen"", ""Iron"", ""Hair dryer"", ""Heating"", ""Elevator"", ""Washer"", ""Pets allowed"", ""TV with standard cable"", ""Hangers"", ""Free street parking"", ""Dryer"", ""Wifi""]",,999,1000,999,999,1125,1125,999.0,1125.0,,t,29,59,89,89,2024-09-26,4,0,0,2019-12-24,2023-02-05,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,4,4,0,0,0.07
706264,https://www.airbnb.com/rooms/706264,20240926145735,2024-09-26,city scrape,Cosy and very central apartment,"Welcome to a small apartment ideally located in the heart of Geneva,  very comfortable and well-equipped. 5 minutes' walk from the lake and close to buses and trams. 10 minutes' walk from Central Station.","The liveliest and liveliest district of Geneva, between the central train station, the lake and international organizations",https://a0.muscache.com/pictures/1341d00f-3566-462c-be49-158aa1ee4014.jpg,3629403,https://www.airbnb.com/users/show/3629403,Louis,2012-09-20,"Geneva, Switzerland","",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/109ad57a-f28e-4b0a-a199-f03123b798dd.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/109ad57a-f28e-4b0a-a199-f03123b798dd.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Geneva, Switzerland",Commune de Genève,,46.211998,6.150082,Entire rental unit,Entire home/apt,4,1.0,1 bath,1,2,"[""Kitchen"", ""Room-darkening shades"", ""Refrigerator"", ""43 inch HDTV with standard cable"", ""Dishes and silverware"", ""Hair dryer"", ""Baking sheet"", ""Hot water kettle"", ""Laundromat nearby"", ""Hangers"", ""Elevator"", ""Coffee maker: Nespresso"", ""Shower gel"", ""Clothing storage: closet"", ""Cleaning products"", ""Central heating"", ""Pocket wifi"", ""Luggage dropoff allowed"", ""Shampoo"", ""Iron"", ""Pack \u2019n play/Travel crib"", ""Cooking basics"", ""Coffee"", ""Wine glasses"", ""Books and reading material"", ""Lake access"", ""Hot water"", ""Wifi"", ""Crib - available upon request"", ""Portable fans"", ""Dedicated workspace"", ""Drying rack for clothing"", ""Induction stove"", ""Dining table"", ""Body soap"", ""Microwave"", ""Dishwasher"", ""Essentials"", ""Long term stays allowed"", ""Bed linens"", ""Toaster"", ""Cleaning available during stay"", ""Extra pillows and blankets""]",$137.00,4,60,1,4,1125,1125,4.0,1125.0,,t,12,30,30,222,2024-09-26,141,8,0,2013-03-25,2024-08-25,4.76,4.8,4.81,4.86,4.84,4.85,4.65,,f,1,1,0,0,1.01
728403,https://www.airbnb.com/rooms/728403,20240926145735,2024-09-26,previous scrape,Welcome to the heart of Geneva close to ONU WI-FI,"GENEVA'S HEART!<br />3 mins. to our tramway stop<br />10 min. to Gare Cornavin<br />Close to those facilities (shops, drugstore, coffee shops, medical center, local restaurantes, supermarket, laundromat, hairdresser, mall close by, public transports, etc.)<br />Wifi<br />Beautiful bedroom with double bed (160X200cm), sofa, wardrobe and small desk.<br />Close to:  UN, WIPO, WHO, ITC, WMO, ITU, CERN, ROLEX, PALEXPO, Water Jet and Old Town - All easily doable by foot","Lucia's home is located in Geneva, Switzerland.<br /><br />This gorgeous apartment enjoys a privileged location in the neuralgic point to move easily in the four cardinal points, where easily move all over all the city and surroundings thanks to the great public transportation close by.<br /><br />You will find it ideal for touring Geneva by walking, since you have everything close by, restaurants, convenient shops 7/7, 3 supermarkets, medical center downstairs, Gym right in the corner, department stores, tram stop just 3 mins. away, Lake 15 minutes walking,  the old town of Geneva just next to the lake and other attractions very accessible.<br /><br />* Airport just 10 mins. away<br /><br />* Mall Balexert just 3 minutes by tramway.<br /><br />*United Nations with a direct bus that takes you there in 6 minutes, though it is easy to do by walking<br /><br />* The commercial center of Geneva, where you can enjoy the most recognized touristic attractions, shopping, etc. approx. 15 minute",https://a0.muscache.com/pictures/miso/Hosting-728403/original/aab8299c-4b52-4894-aaa0-28d2c70bed29.jpeg,3778243,https://www.airbnb.com/users/show/3778243,Lucia,2012-10-06,"Geneva, Switzerland","I am for the good vibes, I see life with simplicity though I am not conformist. 

I am adventurous, I likes to travel and discover new horizons, I am easy to adapt, both in the most chic and in the most humble surroundings, cause I am coming from there, so it is very easy for me to get immerse .

I'm in for all gastronomy discovery, as I am a good eater :-), I am a person who likes to learn from every experience.",within a few hours,100%,94%,f,https://a0.muscache.com/im/pictures/user/31bed6f1-f509-49a2-872b-eb4eb328d977.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/31bed6f1-f509-49a2-872b-eb4eb328d977.jpg?aki_policy=profile_x_medium,,3,12,"['email', 'phone']",t,t,"Geneva, Switzerland",Commune de Genève,,46.21404,6.12431,Entire rental unit,Entire home/apt,4,,1.5 baths,1,,"[""Kitchen"", ""Room-darkening shades"", ""Refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Baking sheet"", ""Hot water kettle"", ""Laundromat nearby"", ""TV with standard cable"", ""Hangers"", ""Elevator"", ""Shower gel"", ""Cleaning products"", ""Central heating"", ""Pocket wifi"", ""Board games"", ""Luggage dropoff allowed"", ""Shampoo"", ""Coffee maker"", ""Oven"", ""Iron"", ""Patio or balcony"", ""Breakfast"", ""Outdoor dining area"", ""Ceiling fan"", ""Mountain view"", ""Freezer"", ""Cooking basics"", ""Private entrance"", ""Coffee"", ""Host greets you"", ""Babysitter recommendations"", ""Books and reading material"", ""Wine glasses"", ""Single level home"", ""Hot water"", ""Wifi"", ""Dedicated workspace"", ""Dining table"", ""Drying rack for clothing"", ""Clothing storage"", ""Body soap"", ""Microwave"", ""Free dryer \u2013 In building"", ""Paid parking off premises"", ""Free washer \u2013 In building"", ""Conditioner"", ""Essentials"", ""Long term stays allowed"", ""Outdoor furniture"", ""Ethernet connection"", ""Bed linens"", ""Toaster"", ""Extra pillows and blankets""]",,1,1125,1,1,1125,1125,1.0,1125.0,,t,0,0,0,0,2024-09-26,54,0,0,2012-11-03,2022-08-28,4.74,4.81,4.96,4.8,4.94,4.63,4.61,,t,3,1,2,0,0.37
741176,https://www.airbnb.com/rooms/741176,20240926145735,2024-09-26,city scrape,Two bedroom apartment in Plainpalai,,,https://a0.muscache.com/pictures/b19f6e62-6a7c-4602-8a25-2fb32d4c0855.jpg,3566383,https://www.airbnb.com/users/show/3566383,First,2012-09-14,"Geneva, Switzerland",Accommodation solutions in Geneva (city & canton).,N/A,N/A,13%,f,https://a0.muscache.com/im/users/3566383/profile_pic/1370289613/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/3566383/profile_pic/1370289613/original.jpg?aki_policy=profile_x_medium,,4,7,"['email', 'phone']",t,t,,Commune de Genève,,46.19788,6.13691,Entire rental unit,Entire home/apt,4,1.5,1.5 baths,2,3,"[""Kitchen"", ""Iron"", ""Game console"", ""High chair"", ""Exterior security cameras on property"", ""Essentials"", ""Dishes and silverware"", ""Hair dryer"", ""Heating"", ""Elevator"", ""Washer"", ""Crib"", ""TV with standard cable"", ""Hangers"", ""Dryer"", ""Wifi"", ""Shampoo""]",$355.00,4,365,4,4,365,365,4.0,365.0,,t,30,60,90,365,2024-09-26,24,0,0,2013-05-18,2020-08-29,4.33,4.71,4.83,4.63,4.38,4.71,4.33,,f,4,4,0,0,0.17
751882,https://www.airbnb.com/rooms/751882,20240926145735,2024-09-26,city scrape,Apartment in the center of Geneva,Very central location walking distance to the city,"Many restaurants and bars in the area, a close supermarket and a few corner shops that open till late",https://a0.muscache.com/pictures/3b4fa372-9786-47d0-ad6a-f242d4a20396.jpg,777025,https://www.airbnb.com/users/show/777025,Maysoon,2011-07-04,"Geneva, Switzerland","Hi, I am from geneva, a consultant working as a freelance, and would be happy to welcome you here !",within an hour,100%,67%,f,https://a0.muscache.com/im/pictures/user/0822a4d1-0dc9-4675-b8e7-f610bdffd9bc.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/0822a4d1-0dc9-4675-b8e7-f610bdffd9bc.jpg?aki_policy=profile_x_medium,,2,5,"['email', 'phone', 'work_email']",t,t,"Geneva, Switzerland",Commune de Genève,,46.20234,6.1621,Entire rental unit,Entire home/apt,4,1.5,1.5 baths,2,2,"[""Dedicated workspace"", ""Kitchen"", ""Keypad"", ""Iron"", ""Indoor fireplace"", ""Essentials"", ""Hair dryer"", ""Air conditioning"", ""Heating"", ""Elevator"", ""Washer"", ""Self check-in"", ""TV"", ""Hot water"", ""Stove"", ""Luggage dropoff allowed"", ""Wifi"", ""Shampoo""]",$185.00,3,1125,3,3,1125,1125,3.0,1125.0,,t,14,44,74,349,2024-09-26,73,0,0,2015-05-22,2023-01-02,4.29,4.3,3.95,4.69,4.67,4.85,4.28,,f,2,1,1,0,0.64
751941,https://www.airbnb.com/rooms/751941,20240926145735,2024-09-26,city scrape,Double bed on a mezzanine floor,"Mezzanine floor double bed with a shared bathroom, I live in the bigger room, but thee is a separate wc in the living room",Nice neighborhood with many Restaurants and bars down the road do you have the lake weather is the fountain famous Geneva fountain is a nice for Promenade for walking or jogging,https://a0.muscache.com/pictures/10621623/1468a592_original.jpg,777025,https://www.airbnb.com/users/show/777025,Maysoon,2011-07-04,"Geneva, Switzerland","Hi, I am from geneva, a consultant working as a freelance, and would be happy to welcome you here !",within an hour,100%,67%,f,https://a0.muscache.com/im/pictures/user/0822a4d1-0dc9-4675-b8e7-f610bdffd9bc.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/0822a4d1-0dc9-4675-b8e7-f610bdffd9bc.jpg?aki_policy=profile_x_medium,,2,5,"['email', 'phone', 'work_email']",t,t,"Geneva, Switzerland",Commune de Genève,,46.20282,6.16197,Private room in rental unit,Private room,2,1.5,1.5 baths,1,0,"[""Dedicated workspace"", ""Kitchen"", ""Shared hot tub"", ""HDTV with DVD player"", ""Indoor fireplace"", ""Essentials"", ""Elevator"", ""Heating"", ""Washer"", ""Stove"", ""Wifi"", ""Shampoo""]",$80.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,30,60,90,365,2024-09-26,74,2,0,2015-06-05,2024-06-06,4.5,4.58,4.58,4.7,4.82,4.82,4.53,,f,2,1,1,0,0.65
765191,https://www.airbnb.com/rooms/765191,20240926145735,2024-09-26,previous scrape,"Cosy flat in the city, nearby the lake.","A lovely two bed rooms flat, in the center of Geneva City, beautiful neighbourood, shops, coffee, restaurants around. And the Lake at 50m far from the apartment.","Shops, access to the lake, the whitewater park. Cafes, exhibitions in the old town, the Musée des Beaux-Arts 5 min. walk.",https://a0.muscache.com/pictures/d9d6abfe-9e76-485d-b721-d903c445ef7c.jpg,4034142,https://www.airbnb.com/users/show/4034142,Lise & Olivier,2012-11-01,"Geneva, Switzerland",We would love to welcome you in our sweet home and give you hints to visit Geneva. ,N/A,N/A,N/A,f,https://a0.muscache.com/im/users/4034142/profile_pic/1352901603/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/4034142/profile_pic/1352901603/original.jpg?aki_policy=profile_x_medium,,1,4,"['email', 'phone']",t,t,"Geneva, Switzerland",Commune de Genève,,46.20513,6.16157,Entire rental unit,Entire home/apt,4,,1 bath,2,,"[""Kitchen"", ""Iron"", ""Paid parking off premises"", ""Paid parking on premises"", ""Essentials"", ""Smoking allowed"", ""Hair dryer"", ""Heating"", ""Long term stays allowed"", ""Beach access \u2013 Beachfront"", ""Washer"", ""Pets allowed"", ""Hangers"", ""Elevator"", ""Wifi"", ""Shampoo""]",,2,30,2,2,30,30,2.0,30.0,,t,0,0,0,0,2024-09-26,26,0,0,2014-10-20,2019-05-05,4.58,4.72,4.76,4.96,4.96,4.76,4.72,,f,1,1,0,0,0.21
766186,https://www.airbnb.com/rooms/766186,20240926145735,2024-09-26,city scrape,Stylish Loft - Amazing Views,"The perfect place to stay while in Geneva. A stylish and comfortable modern loft apartment with loads of character, original wood beams and views of the river Rhône and Salève mountain - only 10 mins from the main train station.","Jonction is the place where the Rhône and the Arve meet on the west side of Geneva, but it’s also the place where locals meet up in the summer to bask along the water’s edge. <br /><br />Urban and trendy, Jonction,  just 5 minutes from the city centre, is expanding with the creation of pedestrian zones and green spaces. <br /><br />On the south side of the neighbourhood, the Bois de la Bâtie forest delights kids with its animal park and adults with stunning views, walking and cycling paths. <br /><br />Jonction is conveniently located only 15 minutes walk from the shores of Lake Geneva along the River Rhône. <br /><br />On the doorstep is the best of the city - with supermarkets, transport links and restaurants - and the best of nature with the Rhône flowing past and a quiet forest only minutes away.",https://a0.muscache.com/pictures/75493700-88c4-40e6-8f80-8f0a0e820438.jpg,3987132,https://www.airbnb.com/users/show/3987132,Dave,2012-10-27,"Geneva, Switzerland","British but living in Geneva - clean and tidy - love design, architecture and interesting apartments with loads of character and warmth. Love to travel - experience new places - meet interesting new people. ",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/User-3987132/original/6144cc53-4072-4d6a-b8fc-f60a824e3d86.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-3987132/original/6144cc53-4072-4d6a-b8fc-f60a824e3d86.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone', 'work_email']",t,t,"Geneva, Switzerland",Commune de Genève,,46.20146,6.13148,Entire loft,Entire home/apt,4,1.0,1 bath,1,2,"[""Kitchen"", ""Exercise equipment: free weights"", ""Room-darkening shades"", ""Fast wifi \u2013 108 Mbps"", ""Portable air conditioning"", ""Bathtub"", ""Dishes and silverware"", ""Hair dryer"", ""Baking sheet"", ""Hot water kettle"", ""Laundromat nearby"", ""Hangers"", ""Smoke alarm"", ""Clothing storage: walk-in closet"", ""Elevator"", ""Coffee maker: Nespresso"", ""Siemens refrigerator"", ""Paid parking lot off premises"", ""Keypad"", ""Theme room"", ""Cleaning products"", ""Central heating"", ""Free street parking"", ""Electrolux electric stove"", ""Electrolux double oven"", ""Luggage dropoff allowed"", ""Shampoo"", ""City skyline view"", ""Iron"", ""Sonos sound system"", ""Toaster"", ""Freezer"", ""Mountain view"", ""Cooking basics"", ""Coffee"", ""Wine glasses"", ""Books and reading material"", ""River view"", ""Single level home"", ""Hot water"", ""Portable fans"", ""Dedicated workspace"", ""Dining table"", ""Drying rack for clothing"", ""Microwave"", ""Free washer \u2013 In unit"", ""Dishwasher"", ""Waterfront"", ""Essentials"", ""Conditioner"", ""50 inch HDTV with Netflix, Amazon Prime Video, standard cable, Chromecast, Disney+, Apple TV, Fire TV"", ""Self check-in"", ""Bed linens"", ""Carbon monoxide alarm"", ""Extra pillows and blankets""]",$155.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,14,24,29,79,2024-09-26,227,28,0,2013-02-13,2024-07-28,4.91,4.94,4.88,4.94,4.94,4.79,4.76,,f,1,1,0,0,1.60
